Brand,Year,Material,ProductLine,Model,StringConfiguration,Color,BodyType,Hand,Price
Burny,,(Top) Maple (Back) Mahogany,,,6 String,,Solid,Right-Handed,727.00
SCHECTER,,,,PS-MS BLK,6 String,,,,999.99
SEYMOUR DUNCAN,,,,,,,,,1102.12
Epiphone,,,Les Paul Gibson Head,Les Paul Gibson Head,6 String,Brown,Solid,Right-Handed,1115.00
Gibson,,,,,,,,,5255.89
Starshine,2019,Alder,CC,CC-RST1,6 String,Black,Solid,Right-Handed,339.00
Aria,,,,,,,,,451.19
Fender,,Alder,,,6 String,,Solid,,824.99
Jackson,,,,,,,,,299.99
SCHECTER,,,,S-JB VT,4 String,,,,1249.99
Gibson,2016,,Gibson Les Paul,Les Paul Traditional,,,,,1644.00
Yamaha,1979,Alder,SJ-800 Super Jam 800,SJ-800 Super Jam 800,6 String,natural,Solid,Right-Handed,1115.00
Fender,,Alder,,Telecaster,6 String,,,Right-Handed,695.99
Yamaha,,Rosewood,,PAC-212VFM,6 String,Translucent Black,Solid,,599.00
YAMAHA,,,,,,,,,358.00
YAMAHA,,,,,,,,,341.00
YAMAHA,,,,,,,,,336.00
EDWARDS,,,,E-C-105V,,,,,650.00
Ibanez,2018,Maple,Ibanez AS,AS93FM,6 String,Red,,Right-Handed,763.00
YAMAHA,,,,MG-KII,6 String,White,Solid,Right-Handed,550.00
GRECO,,,,Super Power CUSTOM,6 String,,,,1099.99
,,,,,,,,,479.86
Greco,,,,,6 String,Sunburst,Solid,Right-Handed,841.00
YAMAHA,,,,,,,,,427.00
YAMAHA,,,,,,,,,725.00
YAMAHA,,,,,,,,,649.00
ESP,,Alder,,Graphic Series,6 String,Green,Solid,,2120.00
Fender,,,,,,,,,811.00
FENDER JAPAN,,,,,,,,,930.08
SCHECTER,,,,,,,,,1207.86
EPIPHONE JAPAN,,,,,,,,,964.77
FENDER JAPAN,,,,,,,,,1109.21
EDWARDS,,(Top) Maple (Back) Mahogany,,,6 String,,Solid,Right-Handed,861.00
YAMAHA,,,,,,,,,420.00
Gibson,2002,,Gibson Les Paul,Les Paul Standard,,,,,2566.00
DEAN,,,,DAVE MUSTAINE ZERO MSL,6 String,,,,1049.99
YAMAHA,,,,,,,,,523.00
YAMAHA,,,,,,,,,590.00
FUJIGEN,,,,NST-100-VWH,6 String,,,,1199.99
Fender Japan,,,,,,,,,727.21
ARIA,,Maple,,LS-600D,6 String,Cherry Sunburst,Solid,,863.00
D'Angelico,,Solid Wood,,NYL-2,6 String,Blue,Semi-Hollow,,3572.00
Fender,,Alder,,Stratocaster,6 String,,,Right-Handed,991.99
Gibson Custom Shop,,Mahogany,,Les Paul Custom,6 String,Natural,Solid,,3318.00
NA,,,,NA,,,,,909.72
YAMAHA (YAMAHA),,,,,,,,,4099.00
Yamaha,,(Top)Spruce (Side&Back)Maple,,AE-11,6 String,Natural,Hollow,Right-Handed,1146.00
PRS,,,,,,,,,752.11
Fender,,,Fender Stratocaster,,,,,,4111.00
Mayones,,Ash,,Duvell Elite Gothic 7,7 String,,Duvell Elite Gothic 7,Right-Handed,3833.99
Mayones,,Ash,,Duvell Elite Gothic 6,6 String,,Duvell Elite Gothic 6,Right-Handed,3799.99
Fender Japan,,,,MIJ,6 String,,,,1040.99
Greco,,,,EG-600C,,,,,687.00
Pu-Bao,2019,Burma padouk wood,,Standard,2 Core ,Dark Brown,Solid,Right-Handed,420.00
BILL LAWRENCE,,,,,,,,,534.00
ibanez,,,,,,,,,614.09
Yamaha,,,SG700,SG700,6 String,Sunburst,Solid,Right-Handed,1008.00
Edwards,,,,E-SA-160LTS,6 String,Black,Semi-Hollow,,1399.99
YAMAHA,,,,,,,,,705.00
Gibson,,(Top) Plain Maple (Back) Mahogany,,,6 String,Tobacco Sunburst,Solid,Right-Handed,2021.00
YAMAHA,,,,,,,,,508.00
PRS,,Solid Wood,,SE Custom24,6 String,Black,Solid,,768.00
GIBSON,,,,Les Paul Studio,6 String,,,,1199.99
ITALIA GUITARS,,,,,,,,,752.11
Tyler Guitars Japan,,,,,,,,,2120.00
Schecter,,,,SD-II24AS,6 String,,,,1249.99
Gibson,,,Gibson Les Paul,Les Paul Standard,,,,,2433.00
FERNANDES,Unknown,Unknown,,ZO-3,6 String,Unknown,Solid,Right-Handed,1038.58
PRS,,Maple,,SE-Custom 24,6 String,Natural,Solid,,905.00
FERNANDES,,,,ZO-3,,,,,563.00
ibanez,,,,,,,,,694.89
SEYMOUR DUNCAN,,,,,,,,,1001.00
Gibson USA,,Solid Wood,,Les Paul Studio,6 String,Black,Solid,,928.00
Tokai,,(Top)Quilted Maple (Back) Mahogany,,LS-100Q,6 String,VF,Solid,Right-Handed,973.00
Edwards,2013,,,E-LP-108SD,6 String,Green Sparkle,Solid,,720.32
PHOTOGENIC,,,,TCL-270/SB(S.C),6 String,,Solid,,429.99
Gibson,,,Gibson Les Paul,,,,,,2722.00
Unbranded,,,,,,,,,999.00
Gibson,2013,,Gibson Les Paul,Les Paul Standard,,,,,2199.00
YAMAHA,,,,BROAD BASS VI,4 String,,,,399.99
Schecter,,Ash,,PS-S-PT-TH,6 String,,PS-S-PT-TH,Right-Handed,1322.99
Yamaha,,(Top) Maple (Back) Mahogany,,SG-1500 JG,6 String,Jade Green,Solid,Right-Handed,2434.00
EDWARDS,,,,E-T-170BD/STFR,5 String,,,,1199.99
ESP,,,,FOREST-GT/STBK,,,FOREST-GT/STBK,,1873.00
RYOGA,,,,BLACK HORNET,,,,,1653.00
Unbranded,2019,,,,6 String,Red,Semi-Hollow,Right-Handed,319.00
Ibanez,,Poplar,,RG652MPB,6 String,Blue,Solid,,1366.00
GuitarKit.Store,2019,Acrylic,GuitarKit.Shop,AG-153,6 String,transparent,Solid,Right-Handed,297.00
Knaggs,2012,,,Kenai Tier 1,6 String,Aged Scotch,,,4799.00
Unbranded,2019,Basswood,,,6 String,,Solid,Right-Handed,390.00
FERNANDES,1970's,,,MA-65,6 String,,Solid,,1089.99
Musoo,,Ash,,Ash,6 String,,Solid,Right-Handed,349.99
Fender Japan,1993,Sen,Fender Japan ST,ST72,6 String,,,Right-Handed,839.00
GRETSCH,,Maple,,G5236,6 String,Silver,Solid,,634.00
Unbranded,,Mahogany,,,6 String,White,,,289.90
Silhouette,,Maple,,,,White,,,2400.00
Epiphone,,Maple,,Les Paul Standard,6 String,Sunburst,Solid,,887.00
Fender Japan,,,,,,,,,791.86
Greco,1981,Mahogany,Greco EG,EG450,6 String,,,Right-Handed,668.00
,,,,,,,,,1544.00
Ibanez,,Maple,,SA560MB,6 String,,,Right-Handed,998.99
Ibanez,,,,RG2550Z,,,,,950.00
Valley Arts,,,,,6 String,,Solid,Right-Handed,1118.00
FENDER JAPAN,,,,,,,,,1005.00
,,,,,,,,,559.00
WARWICK,,,,CORVETTE,4 String,,,,699.99
,,,,,,,,,2011.00
,,,,,,,,,1644.00
Fujigen,,Maple,,NLC100,6 String,Black,Solid,,755.00
Yamaha,,,,,6 String,Black,Solid,Right-Handed,420.00
ZEMAITIS,,,,,,,,,618.68
Fender Japan,1997～2000,Basswood,,ST62-58US,6 String,Black,Solid,Right-Handed,750.00
GUYATONE,,,,LG-150T,6 String,,,,1049.99
Ibanez,,,,LR10,,,LR10,,1723.00
IBANEZ,,,,,,,,,1739.88
Ibanez,,,,,,,,,708.38
SCHECTER,,Maple,,C-1,6 String,Red,Solid,,938.00
ESP,,,,VP-M,,,,,2020.00
Gibson,,,,,,,,,1555.00
Gibson,,,Gibson Les Paul,Custom,,,,,2988.00
Fender Japan,,,,,,,,,1435.15
Killer,,,,KG-EXPLODER,6 String,Green,Solid,,1468.53
Unbranded,2019,Basswood,TL,ST-013,6 String,Brown,Solid,Right-Handed,305.00
Strictly 7 Guitars,,Ash,,Cobra Special 8,8 String,,Cobra Special 8,Right-Handed,3584.99
PRS,,Mahogany,,SE-Standard 24,6 String,Red,Solid,,759.00
Guyatone,,,,LG-2100M,,,,,2270.00
KEN GUITARS,,,,ANGEL 5,6 String,,,,1149.99
GRETSCH,,,,6119,6 String,,,,1849.99
Fender Japan,1990's,,,ST72-650/CAR/Vanzandt PU,6 String,,Solid,,756.79
Greco,,Ash,Greco WS,WS-STD 3S,6 String,,,Right-Handed,911.00
YAMAHA,,,,,,,,,312.00
YAMAHA,,,,,,,,,312.00
YAMAHA,,,,,,,,,302.00
PAUL REED SMITH,,,,S2 STANDARD 24,6 String,,Solid,,1452.99
SCHECTER,,,,N-ST-AL,6 String,,,,1499.99
Strictly 7 Guitars,2017,,,Cobra JS7,7 String,,,,1949.99
FENDER JAPAN,,,,,,,,,1334.00
FENDER JAPAN,,,,,,,,,1209.00
Gibson,,,Gibson Les Paul,,,,,,2988.00
PRS,,,,SE SANTANA,6 String,,,,624.99
Fernandes,,,,RLC-55JS,6 String,Black,Solid,,538.46
FERNANDES,,,,RAVELLE STEELER JP11,6 String,,,Right-Handed,699.99
Greco,,(Top) Maple (Back) Mahogany / Arch Back,,EGW-85,6 String,White,Solid,Right-Handed,866.00
ITALIA GUITARS,,,,,,,,,828.02
YAMAHA,,,,,,,,,331.00
STELING,,,,,,,,,834.00
Roland,,,,,,,,,3051.00
G-Life Guitars,,,,DSG Premium Royal,6 String,Blue Turquoise,,Right-Handed,2578.99
Gibson,,Solid Wood,,Les Paul Classic,6 String,Sunburst,Solid,,2277.00
PAUL REED SMITH,,,,SE STANDARD,6 String,,,Right-Handed,599.99
TOM CUSTOM GUITARS,,,,TJG-STD/NJ,,,TJG-STD/NJ,,1255.00
D'Angelico,,Solid Wood,,NYL-2/NY,6 String,Yellow,Semi-Hollow,,3628.00
Fender Mexico,,Alder,,50s Stratocaster,6 String,Black,Solid,,772.00
Jackson,,,,ST TYPE,6 String,,Solid,,537.79
Vox,,,,Mark VI,6 String,,Solid,Right-Handed,1645.00
TARGET,,,,,,,,,390.00
Crews Maniac Sound,,Mahogany,,ReNeWeL,6 String,,ReNeWeL,Right-Handed,1456.99
Danelectro,,,,First Reissue 59DC,6 String,Glitter,Solid,Right-Handed,747.00
Fender,,,,American Performer Stratocaster,,,,,1520.00
Fender,1989,Ash,TL52-SPL,TL52-SPL,6 String,Yellow,Solid,Right-Handed,854.00
Fender,1989,Basswood,MG-CUSTOM VWH R,MG-CUSTOM VWH R,6 String,Red,Solid,Right-Handed,1175.00
Gibson,2016,,Gibson Les Paul,Les Paul Classic,,,,,1644.00
Ibanez,,Maple,,RGIX7FDLB-NLB,7 String,Purple,Solid,,808.00
MUSICMAN,,,,,,,,,1818.84
YAMAHA (YAMAHA),,,,,,,,,1131.99
ESP,,,,Aero,6 String,,Aero,Right-Handed,2074.99
SCHECTER,,Mahogany,,,6 String,Yellow,,Right-Handed,890.33
YAMAHA,,,,GC-22S,6 String,,,,1099.99
Starshine,2019,Ash,CC,CC-RTL5,6 String,White,Solid,Right-Handed,319.00
Starshine,2019,Ash,CC,CC-RTL3,6 String,Yellow,Solid,Right-Handed,349.00
Aria,,,,Don Wilson,6 String,,Solid,Right-Handed,965.99
Sterling by Music Man,,,,,,,,,603.48
Fender,,,,,,,,,899.99
Fender,,,,,,,,,699.99
Fender,,,,,,,,,1549.99
Dean Guitars,,Poplar,,,,,Solidbody,,399.00
Fender,,Basswood,,,,,Solidbody,,1299.00
,,,,,,,,,2566.00
Fender,,Alder,Fender Stratocaster,,6 String,White,Solid,Right-Handed,2150.00
ESP,,,,,,,,,1322.54
FUJIGEN,,,,NST10MAH-BK,,,,,837.00
Unbranded,,Mahogany,,,6 String,White,,,289.90
FENDER JAPAN,2004,,,TL-43,6 String,,,Right-Handed,599.99
Greco,,,,EG-1000D,6 String,Sunburst,Solid,,1504.61
LTD,,Solid Wood,,EC-407,7 String,Black,Solid,,813.00
Fender,1970's,,,FL,6 String,,Solid,,490.99
Fender,,,,,,,,,1549.99
Ibanez,,Ash,,,,,Solidbody,,1199.99
DBZ,,,,,6 String,Blue,Solid,Right-Handed,811.00
Music Palace,,Mahogany,,Custom,6 String,Tobacco Sunburst,Semi-Hollow,Right-Handed,536.90
Ibanez,2016,Maple,,RG370FMZ TRB Transparent Red Burst,6 String,Red,Semi-Hollow,,945.00
STERLING BY MUSICMAN,,,,RAY35-NT,5 String,,,,749.99
ESP,,Alder,,E-KL-170SE Black Kiko Loureiro Signature,6 String,Black,Solid,Right-Handed,1317.00
Bacchus,,,,,,Black,,,546.65
FENDER (FENDER),,,,,,,,,2155.00
Schecter,,,,,,,,,1299.00
Fender,,,,,,,,,674.99
E-II by ESP,,,,HORIZON-III,6 String,,,Right-Handed,1649.99
LTD,,,,,,,,,1307.39
SCHECTER,,Solid Wood,,C-1 EX,6 String,Green,Solid,,2055.00
Epiphone,,Laminated Maple,,,6 String,Sunburst,Semi-Hollow,Left-Handed,1911.00
,,,,,,,,,1022.00
FENDER JAPAN,1987,,,ST57-55,6 String,,,,799.99
Gibson,,Mahogany,,Les Paul Custom,6 String,,Les Paul Custom,Right-Handed,3626.99
YAMAHA,,,,,,,,,1240.00
B.C.RICH,,,,,,,,,439.00
IBANEZ,,,,,,,,,1174.78
Yamaha,Unknown,,,Pacifica Custom YNS,6 String,,Solid,,2279.83
,,,,diamond synyster gate,,,,,599.99
Ibanez,,,,,,,,,599.99
BURNY,,,,,,,,,1385.17
Bacchus,,Mahogany,,Fe MAHO,6 String,,Fe MAHO,Right-Handed,362.99
Valley Arts,,,,,6 String,,Solid,Right-Handed,1118.00
Yamaha,,Rosewood,,PAC112V,6 String,Black,Solid,,539.00
Greco,1986,,,,,,,,766.00
Greco,,,,EG-1000,,,,,1142.00
EPIPHONE,,,,,,,,,350.00
Epiphone,,,,LESPAUL STANDARD,6 String,,Solid,,498.99
Fender,2013,Alder,Fender Stratocaster,Yngwie Malmsteen Stratocaster,6 String,Vintage White,Solid,Right-Handed,2425.00
K-GARAGE,,,,,,,,,392.00
Epiphone,,Maple,,Les Paul Standard,6 String,Sunburst,Solid,,887.00
DeArmond by Guild,,,,STARFIRE BASS,4 String,,,,1074.99
Mayones,,Solid Wood,,Regius Pro,6 String,Gray,Solid,,5508.00
Dean,,Solid Wood,,Playmate EVO,6 String,Black,Solid,,475.00
FERNANDES,,,,Burny Custom FST,6 String,,,,649.99
Unbranded,,Mahogany,,,,Green,Solid,,399.99
Ibanez,Unknown,Basswood,,PGM100RE,6 String,JB (Jewel Blue),Solid,Right-Handed,1965.00
Greco,,,,FV-600,6 String,,Solid,Right-Handed,852.00
Fernandes,,,,RSG-55 ’63,6 String,White,Solid,,538.46
Fender Japan,,Alder,,ST54-650,6 String,Black,Solid,,811.00
EPIPHONE,,,,,,,,,501.00
FERNANDES,,,,,,,,,934.35
FUJIGEN,,,,NST-100-VWH,6 String,,,,1199.99
YAMAHA,,,,,,,,,932.00
Ibanez,,Maple,,SA560MB,6 String,,,Right-Handed,998.99
FERNANDES,,,,,,,,,980.13
,,,,,,,,,1099.00
,,,,,,,,,1222.00
BURNY,,,,YH-JR,6 String,,,,449.99
Jackson,,,,ST TYPE,6 String,,Solid,,537.79
BURNY,,,,,,,,,534.41
Fender,,,,Player Stratocaster,,,,,635.28
Starshine,2019,Ash,CC,CC-RTL3,6 String,Yellow,Solid,Right-Handed,349.00
Fender Japan,,Basswood,,AST-M,6 String,Black,Solid,,1063.00
Gibson,,(Top)Maple (Back)Mahogany,,Anniversary Flood,6 String,,Solid,Right-Handed,1266.00
Aria,,,,,,,,,601.65
Fender,,Basswood,,MG66-66,6 String,,Solid,Right-Handed,1026.00
Tokai,,Mahogany,,SG118,6 String,Black,Solid,Right-Handed,918.00
YAMAHA,,,,TRB1004J,4 String,,,,1049.99
SCHECTER,,,,,,,,,1090.99
Gibson,,,,LesPaul Signature T,,,,,1999.00
Paul Reed Smith,,Mahogany,,Custom 24,6 String,,Custom 24,Right-Handed,4232.99
Danelectro,,,,First Reissue 59DC,6 String,Glitter,Solid,Right-Handed,732.00
Fender Japan,,Basswood,,ST62-DMC,6 String,Sunburst,Solid,,771.00
Burretone Guitars,2019,,,PS,4 String,Black/Silver Heavy Relic,Solid,Right-Handed,950.00
PRS,,Solid Wood,,Custom 24 10 Top,6 String,Orange,Solid,,2852.00
Paul Reed Smith,,Maple,,Paul's Guitar,6 String,,Paul's Guitar,Right-Handed,7041.99
YAMAHA,,,,LL6 ARE,6 String,,,,499.99
EDWARDS,,Ash,,E-TE100M/LT,6 String,White,Solid,,660.00
Ibanez,,,,RGD2127Z-ISH,,,,,2037.00
,,,,,,,,,1244.00
IBANEZ,,,,,,,,,2983.00
CREWS MANIAC SOUND,,,,Les Paul Standard,6 String,,Solid,Right-Handed,1299.99
Comins,,Solid Wood,,Chester Avenue,6 String,Natural,Hollow,,6309.00
Unbranded,2019,,,,6 String,Red,Semi-Hollow,Right-Handed,309.00
Fender Japan,,Basswood,Fender Japan ST,ST-STD,6 String,Black,,Right-Handed,600.00
Yamaha,,(Top) Maple (Back) Mahogany,,SG-1500 JG,6 String,Jade Green,Solid,Right-Handed,2434.00
Gibson USA,,Maple,,LP-Studio,6 String,Black,Solid,,1072.00
Fender,,,STM medium scale ORDER neck,STM medium scale ORDER neck,6 String,Yellow,Solid,Right-Handed,844.00
Burny,2015,Maple / Mahogany,,BLC-85 2015,6 String,Pale pink,Semi-Hollow,Right-Handed,820.00
D'Angelico,,Solid Wood,,NYL-2/NY,6 String,Yellow,Semi-Hollow,,3628.00
Knaggs Guitars,,Maple,,Chesapeake,6 String,Red,Solid,,2681.00
Unbranded,2019,,,,6 String,Red,Semi-Hollow,Right-Handed,328.00
FERNANDES,,,,,,,,,1414.84
Fender Mexico,,Alder,,50s Stratocaster,6 String,Black,Solid,,772.00
SCHECTER,,,,NV-III-24-AS,6 String,,,Right-Handed,1049.99
ibanez,,,,,,,,,565.61
ESP,,Alder,Angelic Gold THE ALFEE Takamizawa,Angelic Gold THE ALFEE Takamizawa,6 String,Gold,Solid,Right-Handed,1302.00
Fender USA,,,,AM Standard STRATOCASTER,,,,,1608.00
Gibson,,,,Les Paul Traditional,,,,,1744.00
Starshine,2019,Alder,CC,CC-RST1,6 String,Black,Solid,Right-Handed,339.00
Gibson,,Mahogany,,Les Paul Custom,6 String,,Les Paul Custom,Right-Handed,4718.99
DEAN,,,,RC8X,8 String,,,,849.99
BURNY,,,,,,,,,1238.28
MUSICMAN,2000,,,STINGRAY4,4 String,,,,1024.99
Fernandes,,,,RSG-55 ’63,6 String,Red,Solid,,538.46
FENDER JAPAN,1987,,,TL69-75,6 String,,,,2199.99
Fender Japan,,Basswood,,ST62-58US,6 String,Black,Solid,,765.00
Fernandes,,,,RFA-75,6 String,Sunburst,Hollow,,734.27
ESP,,,,Aero,6 String,,Aero,Right-Handed,2074.99
YAMAHA,,,,,,,,,705.00
Yamaha,,Rosewood,,PAC112J,6 String,Natual,Solid,,399.95
Fender,,,Fender Stratocaster,,,,,,3799.00
Gibson,,(Top)AA Figured Maple (Back)Mahogany,,Chad Kroeger Signature,6 String,,Solid,Right-Handed,2622.00
Unbranded,2019,Mahogany,,,6 String,,Solid,Right-Handed,357.00
ESP,,Alder,,Graphic Series,6 String,Green,Solid,,2120.00
YAMAHA,,,,,,,,,671.00
Aria Pro II,2000s,,PE-Extreme,PE-Extreme,6 String,Ink Blue,Solid,Right-Handed,2001.00
TAKAMINE,2013,,,DMP50S,6 String,,,,1499.99
FENDER JAPAN,,,,JB-62,4 String,,,Right-Handed,699.99
Fender,,Basswood,,Stratocaster,6 String,Blue,,Right-Handed,1132.99
EDWARDS EDWARDS,,,,,,,,,1990.00
JACKSON USA,1989,,,Custom Shop Soloist C2 H,6 String,,,Right-Handed,1924.99
KILLER,,,,KB-KUMOVI,4 String,,,,449.99
Unbranded,2019,One Piece Mahogany,,Z-AZ3,6 String,VOS,Solid,Right-Handed,367.29
EDWARDS,,,,E-JB-110JM,4 String,,,Right-Handed,799.99
YAMAHA,,,,,,,,,705.00
YAMAHA,,,,BROAD BASS VI,4 String,,,,399.99
EDWARDS,,,,E-RS145G/R,,,,,1165.00
KILLER,,,,,,,,,903.93
SCHECTER,,,,,,,,,2317.04
SCHECTER,,,,,,,,,2317.04
IBANEZ,2014,,,AF-75 TDG-IV,6 String,,,Right-Handed,599.99
Sterling by MUSICMAN,,,,MAJ100,6 String,,,,1350.99
YAMAHA,,,,SG-2,6 String,White,Solid,,1704.45
MOON,1980's,,,STRATOCASTER TYPE,6 String,,,Right-Handed,1299.99
Ibanez,,Maple,,RG2570QV,6 String,Black,Solid,,1308.00
NO BRAND,,,,,,,,,1249.91
GIBSON,2018,,,FIRE BIRD STUDIO,6 String,,,,1174.99
Fender Japan,,,,,,,,,559.15
IBANEZ,,,,GRG170DX,6 String,,,,299.99
Fender,,,,,,,,,811.00
GrassRoots,,Mahogany,,,,black,,,620.00
Gibson,,Maple,,Les Paul Traditional,6 String,,,Right-Handed,2157.99
EPIPHONE,,,,,,,,,713.85
Ibanez,,Mahogany,,SZ520FM,6 String,,SZ520FM,Right-Handed,596.99
Yamaha,,Alder,,SF700,6 String,,SF700,Right-Handed,771.99
FENDER,,Alder,,Player Telecaster,6 String,Natural,Solid,,878.00
Edwards,,,,E-LP-105CD,6 String,Black,,,999.00
Gibson,2016,,Gibson Les Paul,Les Paul Traditional,,,,,1822.00
,,,,,,,,,299.00
Greco,,,,,6 String,Sunburst,,Right-Handed,1030.00
YAMAHA,1980's,,,SG800,6 String,,,,849.99
FERNANDES,,,,,,,,,748.17
FENDER MEXICO,,,,,,,,,1477.00
Orville,,,,ES-335,6 String,Cherry,Semi-Hollow,Right-Handed,1333.00
Fernandes,,Sen,,APG-DLX,6 String,,APG-DLX,Right-Handed,758.99
Fender,,,Fender Jaguar,,,,,,1800.00
Orville,,,Orville LPS,LPS,6 String,,,Right-Handed,1087.00
ESP,2017,Maple,ESP LTD,LMH1000ETFMSTBLK,6 String,Black,Solid,Right-Handed,1149.00
Hi-Story,,Quilted Maple Timeless Timber Maple / Mahogany,,LH-10QM,6 String,,Solid,Right-Handed,946.00
Fender,,,Fender Stratocaster,,,,,,2122.00
Fender Japan,2000s,,ST57,ST57,6 String,Paisley Red,Solid,Right-Handed,1198.00
Yamaha,1979,Alder,SJ-800 Super Jam 800,SJ-800 Super Jam 800,6 String,natural,Solid,Right-Handed,1115.00
Gibson,,Maple,,Les Paul,6 String,,Les Paul,Right-Handed,4599.99
TOKAI,,,,LOVE ROCK,6 String,,,Right-Handed,424.99
GRECO,1990's,,,SS63-50,6 String,,,,624.99
SPEAR GUITAR,,Solid Wood,,Reflector,6 String,Blue,Solid,,513.00
FENDER JAPAN,,,,,,,,,1209.00
FERNANDES,,,,STJ-80,6 String,White,Solid,,415.65
FENDER USA,,,,,,,,,1514.53
Greco,,,,,6 String,Sunburst,Solid,Right-Handed,841.00
Gibson,,(Top) Plain Maple (Back) Mahogany,,,6 String,Tobacco Sunburst,Solid,Right-Handed,2036.00
SCHECTER,,Solid Wood,,Ultra III,6 String,Blue,Solid,,1650.00
,,,,,,,,,1422.00
Epiphone,,(Top)Flamed Maple (Back) Mahogany,,,6 String,Sunburst,Solid,Right-Handed,681.00
SQUIER,,,,DERYCK WHIBLEY TELECASTER,6 String,,,Right-Handed,499.99
B.C. Rich,2001,,,BEAST-JM185,6 String,Black,Solid,,882.97
YAMAHA,,,,,,,,,480.00
Gibson,,Maple,,Les Paul Faded,6 String,Brown,Solid,,1034.00
Ibanez,,Solid Wood,,RGAIX6U,6 String,Natural,Solid,,1031.00
Unbranded,2019,,,,6 String,Red,Semi-Hollow,Right-Handed,299.00
NO BRAND,,,,,,,,,534.84
Epiphone,,,,,,,,,1088.00
YAMAHA,,,,,,,,,319.00
YAMAHA,,,,,,,,,302.00
EDWARDS,,Alder,,E-SE-100M/LT/MH CAR,6 String,Red,,,1099.99
K.YAIRI,,,,BL-95 CTM,6 String,,,,2099.99
Gibson,2013,,Gibson Les Paul,Les Paul Standard,,,,,2199.00
PRS,,Maple,,SE-Custom 24,6 String,Natural,Solid,,766.00
Ibanez,,,,,,,,,1299.99
Hagstrom,,,,,,,,,589.99
,,,,,,,,,329.88
Schecter,,Ash,,,,,Semi-Hollow Body,,1259.00
Hagstrom,,Maple,,,,,Semi-Hollow Body,,679.00
Dean Guitars,,Mahogany,,,,,Solidbody,,529.00
PRS,2019,,,,,,,,999.00
GRECO,,,,EG700,6 String,Sunburst,Solid,,616.14
Music Palace,,Mahogany,,Custom,6 String,Purple Blue,Jazz,Right-Handed,527.90
DEAN,,,,Michael Schenker Kaleidoscope,6 String,,,,774.99
YAMAHA,,,,,,,,,773.00
YAMAHA,,,,,,,,,1100.00
PRS,Unknown,Unknown,,SE Custom 24,6 String,Black Cherry,Solid,Right-Handed,1063.00
YAMAHA,,,,,,,,,1818.84
YAMAHA,,,,,,,,,742.00
D'Angelico,,,D'Angelico Premier,DAPSDTBLCS,6 String,Trans Blue,Solid,,549.00
Schecter,,,,,,,,,899.00
YAMAHA,,,,,,,,,706.00
LAKLAND,,,,SKYLINE SERIES/SK-4DX,4 String,,,,649.99
YAMAHA,1977,,,SUPER BASS 800,4 String,,,Right-Handed,449.99
CREWS MANIAC SOUND,,,,Les Paul Standard,6 String,Gold Top,Solid,Right-Handed,1399.99
IBANEZ,,,,,,,,,334.00
Esp,,,,,,,,,7687.42
,,,,,,,,,777.88
Fender,,,,,,,,,674.99
Gibson USA,,Maple,,LP-Studio,6 String,Black,Solid,,1072.00
,,,,,,,,,4366.00
Tokai,,,,,6 String,,Solid,Right-Handed,1021.00
Greco,1981,,,,,,,,655.00
Fender,2005,,Fender Stratocaster,Custom,,,,,4255.00
EDWARDS,,,,E-SE-120M/LT,6 String,,,,1049.99
FENDER USA,,,,,,,,,1235.36
starshine,2019,Acrylic,,DK-STG,6 String,Nature,Solid,Right-Handed,325.40
Fender,,Alder,Traditional 60s Telecaster Bigsby,Traditional 60s Telecaster Bigsby,6 String,Candy Blue,Solid,Right-Handed,1473.00
Music Palace,,Mahogany,,Custom,6 String,Brown,,Right-Handed,439.90
SCHECTER,1990's,,,NV,6 String,,Solid,,1499.99
Fender Japan,,Sen,Fender Japan TL,TL52,6 String,,,Right-Handed,1144.00
Gibson,,,Gibson Les Paul,Les Paul Studio,6 String,,,Right-Handed,939.00
Fender,,Alder,,,,,Solidbody,,674.99
Greco,1987,,,APW-500 Black 1987,6 String,,Solid,,726.99
GRECO,,,,,,,,,510.26
YAMAHA,1977,,,SC700,6 String,,,,549.99
Feeling,2019,Maple,,ES035,6 String,Black,Semi-Hollow,Right-Handed,289.00
GIBSON,,,,SG Standard,6 String,,,,1149.99
ZEMAITIS,,,,A24 SU BP AB DIAMOND,6 String,,Solid,,1741.99
,,,,,,,,,2211.00
PRS,,Alder,,Custom24,6 String,Red,Solid,,3191.00
Gibson,2012,Mahogany,Gibson Les Paul,Les Paul Traditional,6 String,,,Right-Handed,1898.00
,,,,,,,,,1733.00
Gibson,,,,,,,,,1984.93
FENDER JAPAN,,,,,,,,,667.00
Burny,,,,,,,,,574.77
Tokai,,Mahogany,LS-98F VF,LS-98F VF,6 String,,Solid,Right-Handed,969.00
Fender Japan,,Alder,,68s Stratocaster,6 String,Red,Solid,,920.00
Edwards,,,,E-SA-160LTS,6 String,Tobacco Sunburst,Semi-Hollow,,1259.99
Fender Japan,,Basswood,,ST62-53,6 String,Sunburst,Solid,,628.00
GRECO,,,,MQ,6 String,Red,Solid,,598.95
Suhr,,,,,,,,,3210.00
,,,,,,,,,1811.00
Epiphone,,,,R98K,6 String,Black,Semi-Hollow,Right-Handed,749.99
Greco,,(Top)Maple (Back)Mahogany,,JS55 John Sykes Signature,6 String,,Solid,Right-Handed,583.00
Edwards,,Solid Wood,,ES-110PR III,6 String,White,Solid,,1008.00
